PROMO_ID,MCC_GROUP,MERCHANT_CATEGORY,GENDER,RELIGION,PROMO_LOCATION,START_DATE,END_DATE,SEGMENTATION,TOTAL_ASSETS,ACCOUNT_AGE,TRANSACTION_TIME
PROMO_7532,SOLARIA,Makanan dan Minuman,Laki-laki,Hindu,Surabaya,05/03/24,25/07/24,Young Gen & Early Jobber,Group 3,Group 5,WEEKDAY - TRAVELING TIME
PROMO_7533,SHOPEE,Others/Miscellaneous (Promo lainnya),Laki-laki,Katolik,Denpasar,09/01/24,17/05/24,Minimal,Group 3,Group 4,WEEKDAY - TRAVELING TIME
PROMO_7534,SHOPEE,Gadget dan Elektronik,Perempuan,Hindu,Medan,12/03/24,13/05/24,Mature High Networth,Group 5,Group 5,WEEKEND - WEEKEND
PROMO_7535,DAYTRANS,Gaya Hidup,Perempuan,Islam,Bandung,30/03/24,06/10/24,Young Gen & Early Jobber,Group 5,Group 5,WEEKEND - WEEKEND
PROMO_7536,INDOMARET,E-Commerce,Laki-laki,Agama Lainnya,Balikpapan,20/02/24,19/08/24,Young Gen & Early Jobber,Group 3,Group 2,WEEKEND - WEEKEND
PROMO_7537,GUARDIAN,Gadget dan Elektronik,Perempuan,Islam,Bandung,07/01/24,21/08/24,Emerging Wealth,Group 4,Group 2,WEEKEND - WEEKEND
PROMO_7538,IKEA,Others/Miscellaneous (Promo lainnya),Perempuan,Kristen,Malang,29/02/24,09/10/24,Wealthy Achievers,Group 1,Group 1,WEEKDAY - RESTING TIME
PROMO_7539,DAYTRANS,Gaya Hidup,Perempuan,Buddha,Bandung,09/01/24,17/08/24,Wealthy Achievers,Group 3,Group 2,WEEKDAY - WORKING TIME
PROMO_7540,INDOMARET,Travel dan Transportasi,Laki-laki,Katolik,Denpasar,02/03/24,27/06/24,All Segment,Group 4,Group 5,WEEKDAY - RESTING TIME
PROMO_7541,SOLARIA,Telco,Laki-laki,Buddha,Papua,15/01/24,11/10/24,Wealthy Achievers,Group 5,Group 2,WEEKDAY - RESTING TIME
PROMO_7542,ERAFONE,Gaya Hidup,Laki-laki,Kristen,Nasional,17/03/24,14/09/24,Mature High Networth,Group 5,Group 3,WEEKEND - WEEKEND
PROMO_7543,FORE,Telco,Perempuan,Islam,Semarang,01/02/24,01/07/24,All Segment,Group 3,Group 1,WEEKDAY - WORKING TIME
PROMO_7544,DAYTRANS,Makanan dan Minuman,Laki-laki,Katolik,Jakarta,10/01/24,10/09/24,Minimal,Group 4,Group 1,WEEKDAY - WORKING TIME
PROMO_7545,SOLARIA,Travel dan Transportasi,Laki-laki,Konghucu,Medan,20/02/24,25/08/24,Minimal,Group 3,Group 1,WEEKDAY - WORKING TIME
PROMO_7546,ALFAMART,Gaya Hidup,Perempuan,Hindu,Padang,05/02/24,05/07/24,All Segment,Group 4,Group 3,WEEKEND - WEEKEND
PROMO_7547,SOCIOLLA,Kesehatan dan Kecantikan,Laki-laki,Konghucu,Denpasar,31/03/24,16/05/24,Mature High Networth,Group 3,Group 1,WEEKEND - WEEKEND
PROMO_7548,DAYTRANS,E-Commerce,Perempuan,Islam,Balikpapan,27/03/24,13/05/24,Working Professionals,Group 4,Group 3,WEEKDAY - TRAVELING TIME
PROMO_7549,INDOMARET,Others/Miscellaneous (Promo lainnya),Laki-laki,Buddha,Nasional,28/03/24,19/09/24,Wealthy Achievers,Group 1,Group 5,WEEKEND - WEEKEND
PROMO_7550,SHOPEE,E-Commerce,Laki-laki,Kristen,Malang,15/03/24,02/07/24,Silver Ager,Group 5,Group 5,WEEKDAY - TRAVELING TIME
PROMO_7551,SOCIOLLA,Kesehatan dan Kecantikan,Perempuan,Buddha,Nasional,05/03/24,31/08/24,Young Gen & Early Jobber,Group 5,Group 5,WEEKDAY - WORKING TIME
PROMO_7552,DAYTRANS,Others/Miscellaneous (Promo lainnya),Laki-laki,Buddha,Padang,14/01/24,16/08/24,All Segment,Group 4,Group 1,WEEKDAY - RESTING TIME
PROMO_7553,INDOMARET,Makanan dan Minuman,Perempuan,Konghucu,Bandung,20/01/24,30/06/24,Mature High Networth,Group 1,Group 4,WEEKDAY - TRAVELING TIME
PROMO_7554,SOCIOLLA,Kesehatan dan Kecantikan,Perempuan,Islam,Papua,29/03/24,13/10/24,Silver Ager,Group 2,Group 1,WEEKEND - WEEKEND
PROMO_7555,DAYTRANS,E-Commerce,Laki-laki,Konghucu,Denpasar,26/03/24,01/08/24,Mature High Networth,Group 3,Group 4,WEEKDAY - TRAVELING TIME
PROMO_7556,ERAFONE,E-Commerce,Perempuan,Islam,Yogyakarta,13/01/24,26/10/24,Wealthy Achievers,Group 1,Group 5,WEEKDAY - RESTING TIME
PROMO_7557,SOCIOLLA,Kesehatan dan Kecantikan,Perempuan,Katolik,Makassar,31/03/24,09/10/24,Mature High Networth,Group 4,Group 5,WEEKDAY - TRAVELING TIME
PROMO_7558,SHOPEE,Gadget dan Elektronik,Laki-laki,Agama Lainnya,Nasional,17/03/24,18/10/24,Minimal,Group 2,Group 5,WEEKEND - WEEKEND
PROMO_7559,GUARDIAN,Gaya Hidup,Laki-laki,Agama Lainnya,Balikpapan,27/03/24,04/09/24,Working Professionals,Group 4,Group 4,WEEKDAY - TRAVELING TIME
PROMO_7560,ALFAMART,Kesehatan dan Kecantikan,Laki-laki,Islam,Jakarta,09/02/24,11/10/24,Silver Ager,Group 1,Group 1,WEEKDAY - RESTING TIME
PROMO_7561,IBOX,Gadget dan Elektronik,Laki-laki,Katolik,Papua,29/03/24,10/08/24,Young Gen & Early Jobber,Group 2,Group 4,WEEKEND - WEEKEND
PROMO_7562,FORE,Telco,Laki-laki,Islam,Palembang,14/01/24,22/06/24,All Segment,Group 2,Group 5,WEEKEND - WEEKEND
PROMO_7563,ALFAMART,Makanan dan Minuman,Laki-laki,Hindu,Balikpapan,17/01/24,30/06/24,Working Professionals,Group 3,Group 1,WEEKDAY - RESTING TIME
PROMO_7564,ERAFONE,Gaya Hidup,Perempuan,Hindu,Malang,03/01/24,20/05/24,Young Gen & Early Jobber,Group 5,Group 5,WEEKDAY - TRAVELING TIME
PROMO_7565,TUKU,Gadget dan Elektronik,Perempuan,Kristen,Jakarta,27/01/24,12/09/24,Silver Ager,Group 1,Group 3,WEEKEND - WEEKEND
PROMO_7566,FORE,Travel dan Transportasi,Perempuan,Katolik,Denpasar,09/03/24,31/05/24,Emerging Wealth,Group 3,Group 1,WEEKDAY - RESTING TIME
PROMO_7567,ERAFONE,Gadget dan Elektronik,Laki-laki,Hindu,Papua,09/03/24,04/07/24,Working Professionals,Group 2,Group 4,WEEKDAY - WORKING TIME
PROMO_7568,ALFAMART,Others/Miscellaneous (Promo lainnya),Perempuan,Katolik,Makassar,21/03/24,08/09/24,Emerging Wealth,Group 4,Group 3,WEEKDAY - TRAVELING TIME
PROMO_7569,TUKU,Telco,Laki-laki,Konghucu,Nasional,22/01/24,11/08/24,All Segment,Group 4,Group 5,WEEKDAY - RESTING TIME
PROMO_7570,SOLARIA,E-Commerce,Perempuan,Buddha,Medan,16/01/24,09/09/24,Mature High Networth,Group 3,Group 1,WEEKDAY - WORKING TIME
PROMO_7571,INDOMARET,Gadget dan Elektronik,Laki-laki,Islam,Makassar,20/02/24,13/06/24,Silver Ager,Group 1,Group 4,WEEKEND - WEEKEND
PROMO_7572,IBOX,Gaya Hidup,Laki-laki,Hindu,Palembang,02/02/24,09/09/24,Young Gen & Early Jobber,Group 3,Group 5,WEEKDAY - RESTING TIME
PROMO_7573,ALFAMART,Kesehatan dan Kecantikan,Perempuan,Kristen,Medan,31/03/24,14/09/24,Wealthy Achievers,Group 2,Group 3,WEEKDAY - RESTING TIME
PROMO_7574,SOCIOLLA,Gadget dan Elektronik,Perempuan,Katolik,Padang,03/03/24,30/10/24,Silver Ager,Group 5,Group 5,WEEKEND - WEEKEND
PROMO_7575,IBOX,E-Commerce,Laki-laki,Kristen,Nasional,18/03/24,09/05/24,Young Gen & Early Jobber,Group 2,Group 1,WEEKEND - WEEKEND
PROMO_7576,ERAFONE,Kesehatan dan Kecantikan,Laki-laki,Katolik,Malang,29/01/24,05/10/24,Mature High Networth,Group 2,Group 2,WEEKEND - WEEKEND
PROMO_7577,SHOPEE,Gadget dan Elektronik,Perempuan,Agama Lainnya,Medan,09/03/24,07/09/24,All Segment,Group 1,Group 1,WEEKDAY - WORKING TIME
PROMO_7578,FORE,Others/Miscellaneous (Promo lainnya),Perempuan,Agama Lainnya,Jakarta,02/01/24,12/05/24,Working Professionals,Group 5,Group 5,WEEKDAY - RESTING TIME
PROMO_7579,ALFAMART,E-Commerce,Perempuan,Katolik,Makassar,20/01/24,10/05/24,All Segment,Group 1,Group 3,WEEKDAY - TRAVELING TIME
PROMO_7580,GUARDIAN,E-Commerce,Laki-laki,Katolik,Malang,07/02/24,27/10/24,Wealthy Achievers,Group 5,Group 5,WEEKDAY - WORKING TIME
PROMO_7581,GUARDIAN,Makanan dan Minuman,Laki-laki,Kristen,Yogyakarta,30/03/24,29/08/24,Mature High Networth,Group 1,Group 3,WEEKEND - WEEKEND
PROMO_7582,ERAFONE,Gadget dan Elektronik,Laki-laki,Buddha,Medan,04/01/24,18/10/24,Working Professionals,Group 4,Group 1,WEEKDAY - RESTING TIME
PROMO_7583,FORE,Telco,Perempuan,Kristen,Surabaya,07/01/24,01/10/24,All Segment,Group 4,Group 4,WEEKDAY - RESTING TIME
PROMO_7584,INDOMARET,Gadget dan Elektronik,Laki-laki,Hindu,Papua,28/01/24,16/06/24,Silver Ager,Group 3,Group 5,WEEKDAY - WORKING TIME
PROMO_7585,IKEA,Telco,Perempuan,Agama Lainnya,Bandung,16/03/24,09/06/24,Silver Ager,Group 4,Group 4,WEEKDAY - WORKING TIME
PROMO_7586,DAYTRANS,Others/Miscellaneous (Promo lainnya),Laki-laki,Katolik,Denpasar,06/01/24,12/08/24,Working Professionals,Group 2,Group 1,WEEKDAY - TRAVELING TIME
PROMO_7587,INDOMARET,Telco,Perempuan,Kristen,Palembang,31/03/24,16/10/24,Young Gen & Early Jobber,Group 1,Group 1,WEEKDAY - RESTING TIME
PROMO_7588,TUKU,Kesehatan dan Kecantikan,Laki-laki,Hindu,Palembang,16/01/24,30/08/24,Wealthy Achievers,Group 2,Group 3,WEEKEND - WEEKEND
PROMO_7589,SOCIOLLA,Kesehatan dan Kecantikan,Laki-laki,Islam,Balikpapan,17/02/24,19/10/24,Minimal,Group 3,Group 2,WEEKEND - WEEKEND
PROMO_7590,IKEA,Gaya Hidup,Perempuan,Katolik,Malang,30/01/24,30/08/24,Mature High Networth,Group 1,Group 4,WEEKDAY - RESTING TIME
PROMO_7591,IBOX,Travel dan Transportasi,Perempuan,Hindu,Yogyakarta,05/02/24,29/08/24,Young Gen & Early Jobber,Group 3,Group 5,WEEKDAY - WORKING TIME
PROMO_7592,DAYTRANS,E-Commerce,Perempuan,Kristen,Palembang,20/03/24,02/08/24,Emerging Wealth,Group 4,Group 2,WEEKEND - WEEKEND
PROMO_7593,INDOMARET,Telco,Laki-laki,Hindu,Nasional,26/01/24,01/07/24,Working Professionals,Group 3,Group 5,WEEKDAY - WORKING TIME
PROMO_7594,DAYTRANS,Makanan dan Minuman,Perempuan,Kristen,Surabaya,24/03/24,14/09/24,Working Professionals,Group 5,Group 5,WEEKDAY - RESTING TIME
PROMO_7595,IBOX,Gadget dan Elektronik,Laki-laki,Kristen,Nasional,11/01/24,03/07/24,Working Professionals,Group 5,Group 4,WEEKDAY - RESTING TIME
PROMO_7596,IBOX,Travel dan Transportasi,Perempuan,Agama Lainnya,Bandung,26/01/24,18/09/24,Mature High Networth,Group 5,Group 3,WEEKDAY - WORKING TIME
PROMO_7597,SOCIOLLA,Others/Miscellaneous (Promo lainnya),Perempuan,Kristen,Semarang,11/02/24,05/05/24,Emerging Wealth,Group 2,Group 1,WEEKDAY - WORKING TIME
PROMO_7598,SOCIOLLA,Makanan dan Minuman,Perempuan,Konghucu,Semarang,01/01/24,15/07/24,All Segment,Group 2,Group 3,WEEKDAY - TRAVELING TIME
PROMO_7599,FORE,Telco,Laki-laki,Kristen,Medan,21/02/24,28/10/24,Mature High Networth,Group 4,Group 5,WEEKDAY - WORKING TIME
PROMO_7600,TUKU,Others/Miscellaneous (Promo lainnya),Perempuan,Hindu,Nasional,02/01/24,15/08/24,Young Gen & Early Jobber,Group 2,Group 2,WEEKDAY - RESTING TIME
PROMO_7601,ALFAMART,Telco,Laki-laki,Konghucu,Palembang,18/02/24,30/07/24,Silver Ager,Group 4,Group 1,WEEKDAY - RESTING TIME
PROMO_7602,ALFAMART,Makanan dan Minuman,Laki-laki,Konghucu,Balikpapan,11/03/24,29/08/24,Young Gen & Early Jobber,Group 4,Group 3,WEEKEND - WEEKEND
PROMO_7603,SOCIOLLA,Kesehatan dan Kecantikan,Laki-laki,Konghucu,Jakarta,08/03/24,03/06/24,All Segment,Group 1,Group 4,WEEKDAY - WORKING TIME
PROMO_7604,SOCIOLLA,Travel dan Transportasi,Laki-laki,Hindu,Manado,10/03/24,29/09/24,Mature High Networth,Group 3,Group 5,WEEKDAY - RESTING TIME
PROMO_7605,ERAFONE,E-Commerce,Laki-laki,Kristen,Denpasar,03/03/24,18/06/24,All Segment,Group 2,Group 1,WEEKDAY - WORKING TIME
PROMO_7606,ALFAMART,Telco,Laki-laki,Kristen,Nasional,01/03/24,13/09/24,Emerging Wealth,Group 3,Group 1,WEEKEND - WEEKEND
PROMO_7607,GUARDIAN,Kesehatan dan Kecantikan,Laki-laki,Konghucu,Surabaya,22/03/24,30/08/24,Minimal,Group 3,Group 5,WEEKDAY - TRAVELING TIME
PROMO_7608,FORE,Kesehatan dan Kecantikan,Perempuan,Hindu,Palembang,18/01/24,07/09/24,Wealthy Achievers,Group 5,Group 4,WEEKDAY - RESTING TIME
PROMO_7609,ERAFONE,Gadget dan Elektronik,Laki-laki,Islam,Balikpapan,23/03/24,11/10/24,Wealthy Achievers,Group 5,Group 5,WEEKDAY - RESTING TIME
PROMO_7610,SHOPEE,Gadget dan Elektronik,Laki-laki,Kristen,Jakarta,25/02/24,25/08/24,Minimal,Group 5,Group 2,WEEKEND - WEEKEND
PROMO_7611,IBOX,Makanan dan Minuman,Perempuan,Agama Lainnya,Palembang,12/01/24,18/05/24,Young Gen & Early Jobber,Group 1,Group 1,WEEKEND - WEEKEND
PROMO_7612,GUARDIAN,E-Commerce,Laki-laki,Buddha,Padang,19/03/24,29/06/24,Young Gen & Early Jobber,Group 3,Group 1,WEEKDAY - WORKING TIME
PROMO_7613,TUKU,Others/Miscellaneous (Promo lainnya),Perempuan,Kristen,Papua,10/01/24,07/08/24,Wealthy Achievers,Group 3,Group 2,WEEKEND - WEEKEND
PROMO_7614,FORE,Gaya Hidup,Perempuan,Konghucu,Balikpapan,01/03/24,22/09/24,Silver Ager,Group 5,Group 2,WEEKEND - WEEKEND
PROMO_7615,FORE,E-Commerce,Perempuan,Kristen,Denpasar,22/01/24,07/08/24,Wealthy Achievers,Group 5,Group 4,WEEKEND - WEEKEND
PROMO_7616,DAYTRANS,E-Commerce,Laki-laki,Kristen,Papua,24/02/24,31/08/24,Mature High Networth,Group 2,Group 4,WEEKDAY - RESTING TIME
PROMO_7617,ALFAMART,Gaya Hidup,Perempuan,Agama Lainnya,Denpasar,30/01/24,28/10/24,Wealthy Achievers,Group 2,Group 2,WEEKDAY - RESTING TIME
PROMO_7618,INDOMARET,Travel dan Transportasi,Laki-laki,Islam,Semarang,06/01/24,04/08/24,Working Professionals,Group 3,Group 4,WEEKEND - WEEKEND
PROMO_7619,SHOPEE,E-Commerce,Laki-laki,Hindu,Semarang,17/02/24,25/05/24,Working Professionals,Group 1,Group 4,WEEKEND - WEEKEND
PROMO_7620,IKEA,Telco,Laki-laki,Buddha,Malang,14/01/24,15/08/24,Young Gen & Early Jobber,Group 2,Group 4,WEEKDAY - WORKING TIME
PROMO_7621,ERAFONE,Kesehatan dan Kecantikan,Perempuan,Hindu,Padang,28/03/24,07/06/24,All Segment,Group 3,Group 2,WEEKDAY - RESTING TIME
PROMO_7622,SOLARIA,E-Commerce,Laki-laki,Kristen,Denpasar,15/03/24,04/06/24,All Segment,Group 2,Group 5,WEEKDAY - TRAVELING TIME
PROMO_7623,SOCIOLLA,Travel dan Transportasi,Perempuan,Kristen,Manado,31/01/24,26/06/24,Working Professionals,Group 4,Group 3,WEEKDAY - RESTING TIME
PROMO_7624,TUKU,Kesehatan dan Kecantikan,Laki-laki,Kristen,Yogyakarta,23/01/24,13/07/24,All Segment,Group 3,Group 1,WEEKDAY - RESTING TIME
PROMO_7625,SHOPEE,Others/Miscellaneous (Promo lainnya),Perempuan,Konghucu,Medan,11/01/24,07/07/24,Silver Ager,Group 1,Group 5,WEEKDAY - RESTING TIME
PROMO_7626,SOCIOLLA,Kesehatan dan Kecantikan,Laki-laki,Buddha,Balikpapan,10/03/24,27/06/24,Working Professionals,Group 3,Group 4,WEEKDAY - WORKING TIME
PROMO_7627,ERAFONE,E-Commerce,Perempuan,Hindu,Malang,07/02/24,27/09/24,Wealthy Achievers,Group 5,Group 4,WEEKDAY - RESTING TIME
PROMO_7628,TUKU,Makanan dan Minuman,Perempuan,Hindu,Manado,15/01/24,04/05/24,Silver Ager,Group 5,Group 5,WEEKDAY - TRAVELING TIME
PROMO_7629,FORE,Telco,Laki-laki,Konghucu,Manado,01/01/24,12/10/24,Minimal,Group 4,Group 3,WEEKDAY - TRAVELING TIME
PROMO_7630,INDOMARET,Telco,Perempuan,Agama Lainnya,Bandung,18/01/24,16/06/24,All Segment,Group 2,Group 2,WEEKEND - WEEKEND
PROMO_7631,GUARDIAN,Others/Miscellaneous (Promo lainnya),Laki-laki,Konghucu,Medan,07/03/24,30/05/24,Emerging Wealth,Group 1,Group 1,WEEKDAY - TRAVELING TIME
PROMO_7632,SOCIOLLA,Makanan dan Minuman,Perempuan,Islam,Padang,03/03/24,27/07/24,Silver Ager,Group 2,Group 3,WEEKEND - WEEKEND
PROMO_7633,SHOPEE,Others/Miscellaneous (Promo lainnya),Laki-laki,Katolik,Denpasar,12/03/24,13/10/24,Mature High Networth,Group 1,Group 2,WEEKDAY - TRAVELING TIME
PROMO_7634,IBOX,Telco,Perempuan,Agama Lainnya,Papua,12/02/24,05/06/24,Wealthy Achievers,Group 5,Group 2,WEEKDAY - RESTING TIME
PROMO_7635,IBOX,Telco,Laki-laki,Islam,Denpasar,20/01/24,09/08/24,Mature High Networth,Group 2,Group 5,WEEKDAY - RESTING TIME
PROMO_7636,FORE,Gaya Hidup,Perempuan,Konghucu,Jakarta,20/03/24,14/08/24,Working Professionals,Group 3,Group 5,WEEKEND - WEEKEND
PROMO_7637,SOLARIA,Telco,Perempuan,Kristen,Nasional,04/03/24,01/05/24,Young Gen & Early Jobber,Group 2,Group 5,WEEKDAY - RESTING TIME
PROMO_7638,DAYTRANS,Gadget dan Elektronik,Laki-laki,Kristen,Manado,03/03/24,17/10/24,Young Gen & Early Jobber,Group 3,Group 4,WEEKDAY - RESTING TIME
PROMO_7639,IKEA,Travel dan Transportasi,Laki-laki,Hindu,Palembang,24/01/24,07/08/24,Mature High Networth,Group 3,Group 4,WEEKDAY - RESTING TIME
PROMO_7640,FORE,E-Commerce,Perempuan,Konghucu,Makassar,19/01/24,27/08/24,Young Gen & Early Jobber,Group 4,Group 1,WEEKDAY - TRAVELING TIME
PROMO_7641,INDOMARET,Kesehatan dan Kecantikan,Laki-laki,Islam,Balikpapan,02/03/24,17/06/24,Wealthy Achievers,Group 5,Group 3,WEEKDAY - RESTING TIME
PROMO_7642,SOLARIA,Kesehatan dan Kecantikan,Laki-laki,Katolik,Denpasar,08/01/24,25/05/24,Silver Ager,Group 2,Group 3,WEEKEND - WEEKEND
PROMO_7643,INDOMARET,E-Commerce,Perempuan,Kristen,Manado,25/02/24,19/06/24,Wealthy Achievers,Group 3,Group 5,WEEKEND - WEEKEND
PROMO_7644,DAYTRANS,E-Commerce,Perempuan,Buddha,Makassar,27/03/24,28/05/24,Minimal,Group 3,Group 4,WEEKEND - WEEKEND
PROMO_7645,SOLARIA,E-Commerce,Perempuan,Buddha,Semarang,25/01/24,06/05/24,Minimal,Group 1,Group 2,WEEKDAY - WORKING TIME
PROMO_7646,SHOPEE,Telco,Perempuan,Agama Lainnya,Nasional,16/01/24,03/10/24,Wealthy Achievers,Group 5,Group 3,WEEKDAY - TRAVELING TIME
PROMO_7647,SOLARIA,E-Commerce,Laki-laki,Agama Lainnya,Papua,18/03/24,01/06/24,Mature High Networth,Group 3,Group 2,WEEKEND - WEEKEND
PROMO_7648,SOCIOLLA,Kesehatan dan Kecantikan,Perempuan,Agama Lainnya,Surabaya,22/01/24,26/05/24,Working Professionals,Group 1,Group 5,WEEKDAY - TRAVELING TIME
PROMO_7649,ERAFONE,Makanan dan Minuman,Laki-laki,Agama Lainnya,Papua,04/03/24,20/08/24,Young Gen & Early Jobber,Group 1,Group 5,WEEKDAY - TRAVELING TIME
PROMO_7650,GUARDIAN,Kesehatan dan Kecantikan,Laki-laki,Konghucu,Denpasar,29/02/24,12/08/24,Wealthy Achievers,Group 5,Group 2,WEEKDAY - RESTING TIME
PROMO_7651,INDOMARET,Gaya Hidup,Laki-laki,Hindu,Medan,15/01/24,31/05/24,Young Gen & Early Jobber,Group 1,Group 5,WEEKEND - WEEKEND
PROMO_7652,TUKU,Makanan dan Minuman,Perempuan,Konghucu,Balikpapan,06/02/24,29/08/24,Mature High Networth,Group 3,Group 4,WEEKDAY - RESTING TIME
PROMO_7653,SHOPEE,Gadget dan Elektronik,Laki-laki,Islam,Balikpapan,17/01/24,17/10/24,Emerging Wealth,Group 3,Group 2,WEEKEND - WEEKEND
PROMO_7654,TUKU,Makanan dan Minuman,Laki-laki,Konghucu,Palembang,04/01/24,26/09/24,Minimal,Group 3,Group 4,WEEKEND - WEEKEND
PROMO_7655,ALFAMART,E-Commerce,Perempuan,Hindu,Makassar,30/03/24,05/06/24,All Segment,Group 3,Group 2,WEEKDAY - TRAVELING TIME
PROMO_7656,SOLARIA,E-Commerce,Laki-laki,Katolik,Bandung,19/02/24,28/08/24,Working Professionals,Group 4,Group 4,WEEKDAY - WORKING TIME
PROMO_7657,IBOX,Kesehatan dan Kecantikan,Perempuan,Konghucu,Palembang,31/03/24,10/05/24,Minimal,Group 1,Group 4,WEEKDAY - WORKING TIME
PROMO_7658,GUARDIAN,Travel dan Transportasi,Laki-laki,Hindu,Padang,04/03/24,23/05/24,Silver Ager,Group 5,Group 5,WEEKDAY - TRAVELING TIME
PROMO_7659,ALFAMART,Makanan dan Minuman,Laki-laki,Kristen,Manado,17/02/24,07/09/24,Working Professionals,Group 1,Group 4,WEEKDAY - RESTING TIME
PROMO_7660,TUKU,Telco,Perempuan,Kristen,Medan,18/03/24,14/10/24,All Segment,Group 5,Group 4,WEEKDAY - WORKING TIME
PROMO_7661,IKEA,Others/Miscellaneous (Promo lainnya),Laki-laki,Katolik,Nasional,21/01/24,07/07/24,All Segment,Group 5,Group 5,WEEKDAY - TRAVELING TIME
PROMO_7662,IKEA,Telco,Perempuan,Hindu,Balikpapan,13/03/24,19/05/24,Wealthy Achievers,Group 3,Group 1,WEEKDAY - TRAVELING TIME
PROMO_7663,GUARDIAN,Makanan dan Minuman,Perempuan,Kristen,Manado,27/03/24,21/07/24,Young Gen & Early Jobber,Group 2,Group 4,WEEKDAY - RESTING TIME
PROMO_7664,DAYTRANS,Gadget dan Elektronik,Laki-laki,Kristen,Jakarta,03/01/24,21/09/24,Working Professionals,Group 5,Group 3,WEEKDAY - WORKING TIME
PROMO_7665,SOCIOLLA,Makanan dan Minuman,Laki-laki,Konghucu,Padang,13/02/24,08/05/24,Emerging Wealth,Group 1,Group 1,WEEKDAY - RESTING TIME
PROMO_7666,DAYTRANS,E-Commerce,Laki-laki,Buddha,Balikpapan,18/03/24,18/10/24,Minimal,Group 1,Group 4,WEEKDAY - RESTING TIME
PROMO_7667,FORE,Gadget dan Elektronik,Laki-laki,Islam,Semarang,26/03/24,18/05/24,Silver Ager,Group 1,Group 1,WEEKDAY - TRAVELING TIME
PROMO_7668,SOLARIA,Gaya Hidup,Perempuan,Kristen,Nasional,29/02/24,12/05/24,Silver Ager,Group 5,Group 3,WEEKDAY - RESTING TIME
PROMO_7669,IKEA,Makanan dan Minuman,Perempuan,Buddha,Papua,29/03/24,18/10/24,Mature High Networth,Group 4,Group 3,WEEKDAY - RESTING TIME
PROMO_7670,FORE,Telco,Laki-laki,Kristen,Malang,22/01/24,26/05/24,Emerging Wealth,Group 2,Group 4,WEEKEND - WEEKEND
PROMO_7671,IKEA,E-Commerce,Perempuan,Konghucu,Balikpapan,03/02/24,30/09/24,Mature High Networth,Group 3,Group 3,WEEKDAY - TRAVELING TIME
PROMO_7672,FORE,Travel dan Transportasi,Laki-laki,Buddha,Palembang,10/02/24,20/10/24,Emerging Wealth,Group 2,Group 4,WEEKDAY - TRAVELING TIME
PROMO_7673,SOLARIA,Kesehatan dan Kecantikan,Laki-laki,Hindu,Nasional,12/01/24,03/05/24,Emerging Wealth,Group 4,Group 3,WEEKDAY - RESTING TIME
PROMO_7674,IKEA,Others/Miscellaneous (Promo lainnya),Perempuan,Konghucu,Padang,26/03/24,14/07/24,Minimal,Group 4,Group 2,WEEKDAY - WORKING TIME
PROMO_7675,SOLARIA,Others/Miscellaneous (Promo lainnya),Laki-laki,Islam,Semarang,28/02/24,26/08/24,Emerging Wealth,Group 1,Group 2,WEEKEND - WEEKEND
PROMO_7676,SOCIOLLA,Kesehatan dan Kecantikan,Perempuan,Kristen,Palembang,21/01/24,03/09/24,Silver Ager,Group 3,Group 1,WEEKEND - WEEKEND
PROMO_7677,SHOPEE,Gaya Hidup,Laki-laki,Katolik,Jakarta,16/01/24,09/09/24,Minimal,Group 1,Group 2,WEEKDAY - RESTING TIME
PROMO_7678,FORE,Makanan dan Minuman,Laki-laki,Hindu,Yogyakarta,03/01/24,02/05/24,Minimal,Group 3,Group 5,WEEKEND - WEEKEND
PROMO_7679,GUARDIAN,Others/Miscellaneous (Promo lainnya),Laki-laki,Katolik,Surabaya,12/02/24,04/07/24,Minimal,Group 5,Group 3,WEEKDAY - RESTING TIME
PROMO_7680,ALFAMART,Makanan dan Minuman,Perempuan,Agama Lainnya,Yogyakarta,01/02/24,09/06/24,Emerging Wealth,Group 1,Group 4,WEEKDAY - TRAVELING TIME
PROMO_7681,TUKU,Makanan dan Minuman,Laki-laki,Katolik,Bandung,12/03/24,29/05/24,Emerging Wealth,Group 5,Group 5,WEEKDAY - TRAVELING TIME
PROMO_7682,IBOX,Travel dan Transportasi,Laki-laki,Agama Lainnya,Papua,28/02/24,12/09/24,Minimal,Group 3,Group 1,WEEKDAY - RESTING TIME
PROMO_7683,SOLARIA,Others/Miscellaneous (Promo lainnya),Laki-laki,Konghucu,Padang,28/02/24,19/06/24,All Segment,Group 2,Group 1,WEEKEND - WEEKEND
PROMO_7684,FORE,Gaya Hidup,Perempuan,Konghucu,Manado,10/01/24,10/06/24,Emerging Wealth,Group 4,Group 1,WEEKDAY - WORKING TIME
PROMO_7685,DAYTRANS,Gaya Hidup,Perempuan,Katolik,Yogyakarta,22/01/24,01/09/24,Young Gen & Early Jobber,Group 4,Group 3,WEEKDAY - WORKING TIME
PROMO_7686,SHOPEE,Gadget dan Elektronik,Laki-laki,Agama Lainnya,Papua,24/02/24,14/05/24,Minimal,Group 5,Group 2,WEEKDAY - WORKING TIME
PROMO_7687,GUARDIAN,Makanan dan Minuman,Perempuan,Hindu,Bandung,27/03/24,22/06/24,Emerging Wealth,Group 2,Group 5,WEEKDAY - WORKING TIME
